"Step","_n_M_512_e500_b16_lr0.001_4 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.001_4 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.001_4 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.0005_3 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.0005_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.0005_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.0005_2 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.0005_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.0005_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.005_2 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.005_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.005_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.005_3 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.005_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.005_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.0001_2 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.0001_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.0001_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.0001_3 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.0001_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.0001_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.001_3 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.001_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.001_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.001_2 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.001_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.001_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.0005_1 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.0005_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.0005_1 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.005_1 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.005_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.005_1 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.0001_1 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.0001_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.0001_1 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5__MAX"
"20","0.032751326771783704","0.032751326771783704","0.032751326771783704","0.011109281773172497","0.011109281773172497","0.011109281773172497","0.007769355074459333","0.007769355074459333","0.007769355074459333","0.021446978134260265","0.021446978134260265","0.021446978134260265","0.05162845602578173","0.05162845602578173","0.05162845602578173","0.00008009393816466943","0.00008009393816466943","0.00008009393816466943","0.0002813768014122219","0.0002813768014122219","0.0002813768014122219","0.0193931382791354","0.0193931382791354","0.0193931382791354","0.027785001087900447","0.027785001087900447","0.027785001087900447","0.004482117913918288","0.004482117913918288","0.004482117913918288","0.018543321620748912","0.018543321620748912","0.018543321620748912","0.007856768827340103","0.007856768827340103","0.007856768827340103","0.022646254499422227","0.022646254499422227","0.022646254499422227","0.00007102689582915864","0.00007102689582915864","0.00007102689582915864","0.0095174277248224","0.0095174277248224","0.0095174277248224"
"21","0.01940763755721589","0.01940763755721589","0.01940763755721589","0.007440477997829863","0.007440477997829863","0.007440477997829863","0.00601969840200159","0.00601969840200159","0.00601969840200159","0.042691521258078624","0.042691521258078624","0.042691521258078624","0.03668663316216504","0.03668663316216504","0.03668663316216504","0.00004211432387415973","0.00004211432387415973","0.00004211432387415973","0.0006754889946765798","0.0006754889946765798","0.0006754889946765798","0.02600041911400797","0.02600041911400797","0.02600041911400797","0.051583804731758574","0.051583804731758574","0.051583804731758574","0.01052934023591197","0.01052934023591197","0.01052934023591197","0.03854155686606866","0.03854155686606866","0.03854155686606866","0.010501139463067891","0.010501139463067891","0.010501139463067891","0.01920531118316499","0.01920531118316499","0.01920531118316499","0.000058551891066065215","0.000058551891066065215","0.000058551891066065215","0.019055291985026583","0.019055291985026583","0.019055291985026583"
"22","0.12383138000481353","0.12383138000481353","0.12383138000481353","0.008919352187015596","0.008919352187015596","0.008919352187015596","0.010716836292969076","0.010716836292969076","0.010716836292969076","0.035652759326544534","0.035652759326544534","0.035652759326544534","0.0016378829146558931","0.0016378829146558931","0.0016378829146558931","0.00008949299922087134","0.00008949299922087134","0.00008949299922087134","0.0005553124844600007","0.0005553124844600007","0.0005553124844600007","0.09408894622623049","0.09408894622623049","0.09408894622623049","0.11964019189206249","0.11964019189206249","0.11964019189206249","0.008564182359207216","0.008564182359207216","0.008564182359207216","0.04914346085065604","0.04914346085065604","0.04914346085065604","0.019616616117920094","0.019616616117920094","0.019616616117920094","0.034432587769365045","0.034432587769365045","0.034432587769365045","0.00007256650866376276","0.00007256650866376276","0.00007256650866376276","0.015488661946438604","0.015488661946438604","0.015488661946438604"
"23","0.03759233770989412","0.03759233770989412","0.03759233770989412","0.008739109834064153","0.008739109834064153","0.008739109834064153","0.013598042257644112","0.013598042257644112","0.013598042257644112","0.045114108143829997","0.045114108143829997","0.045114108143829997","0.08223877952779261","0.08223877952779261","0.08223877952779261","0.00008407868318471943","0.00008407868318471943","0.00008407868318471943","0.0005323113501481456","0.0005323113501481456","0.0005323113501481456","0.06323346882492903","0.06323346882492903","0.06323346882492903","0.08743502147907063","0.08743502147907063","0.08743502147907063","0.02689462764080134","0.02689462764080134","0.02689462764080134","0.04766145500910038","0.04766145500910038","0.04766145500910038","0.016075753438233815","0.016075753438233815","0.016075753438233815","0.03574828759926499","0.03574828759926499","0.03574828759926499","0.00007282039730927802","0.00007282039730927802","0.00007282039730927802","0.04989321774543401","0.04989321774543401","0.04989321774543401"
"24","0.046919202211480895","0.046919202211480895","0.046919202211480895","0.01344230962731713","0.01344230962731713","0.01344230962731713","0.01601085179320268","0.01601085179320268","0.01601085179320268","0.027807979813778437","0.027807979813778437","0.027807979813778437","0.019785013290773864","0.019785013290773864","0.019785013290773864","0.00009170541861301784","0.00009170541861301784","0.00009170541861301784","0.0014058230926503174","0.0014058230926503174","0.0014058230926503174","0.09645904489236601","0.09645904489236601","0.09645904489236601","0.07130890771662678","0.07130890771662678","0.07130890771662678","0.014625812299218869","0.014625812299218869","0.014625812299218869","0.012914972982165786","0.012914972982165786","0.012914972982165786","0.01163871113485691","0.01163871113485691","0.01163871113485691","0.011102330073193712","0.011102330073193712","0.011102330073193712","0.0000738960712539726","0.0000738960712539726","0.0000738960712539726","0.011928710277965908","0.011928710277965908","0.011928710277965908"
"25","0.07557736212902594","0.07557736212902594","0.07557736212902594","0.01247241817203681","0.01247241817203681","0.01247241817203681","0.0242209552492639","0.0242209552492639","0.0242209552492639","0.06420604208329857","0.06420604208329857","0.06420604208329857","0.030816878383863947","0.030816878383863947","0.030816878383863947","0.00007580461738260514","0.00007580461738260514","0.00007580461738260514","0.003446106962168581","0.003446106962168581","0.003446106962168581","0.06639207772999947","0.06639207772999947","0.06639207772999947","0.14857892940424555","0.14857892940424555","0.14857892940424555","0.01705192143319202","0.01705192143319202","0.01705192143319202","0.01471970878415961","0.01471970878415961","0.01471970878415961","0.017946491829823153","0.017946491829823153","0.017946491829823153","0.017990944385432785","0.017990944385432785","0.017990944385432785","0.0000628497863623852","0.0000628497863623852","0.0000628497863623852","0.023924699715488974","0.023924699715488974","0.023924699715488974"
"26","0.1634086462326622","0.1634086462326622","0.1634086462326622","0.03138881139439861","0.03138881139439861","0.03138881139439861","0.028908115217019588","0.028908115217019588","0.028908115217019588","0.05759014256264343","0.05759014256264343","0.05759014256264343","0.045974261399921265","0.045974261399921265","0.045974261399921265","0.00010128489178635214","0.00010128489178635214","0.00010128489178635214","0.0018038578443772422","0.0018038578443772422","0.0018038578443772422","0.14247022341317195","0.14247022341317195","0.14247022341317195","0.14582718221237112","0.14582718221237112","0.14582718221237112","0.02934212155742396","0.02934212155742396","0.02934212155742396","0.023345240335579366","0.023345240335579366","0.023345240335579366","0.03343600156370516","0.03343600156370516","0.03343600156370516","0.061402605938916645","0.061402605938916645","0.061402605938916645","0.0000797233197121472","0.0000797233197121472","0.0000797233197121472","0.035747269340556366","0.035747269340556366","0.035747269340556366"
"27","0.06766542906733262","0.06766542906733262","0.06766542906733262","0.030410515394508928","0.030410515394508928","0.030410515394508928","0.03208011598935423","0.03208011598935423","0.03208011598935423","0.0734190010630546","0.0734190010630546","0.0734190010630546","0.042849417708680705","0.042849417708680705","0.042849417708680705","0.00014997897870408457","0.00014997897870408457","0.00014997897870408457","0.0015252099187937607","0.0015252099187937607","0.0015252099187937607","0.12403821169121296","0.12403821169121296","0.12403821169121296","0.18154675817493823","0.18154675817493823","0.18154675817493823","0.008999295628819666","0.008999295628819666","0.008999295628819666","0.04443274751379124","0.04443274751379124","0.04443274751379124","0.029201839177622462","0.029201839177622462","0.029201839177622462","0.040233290566836825","0.040233290566836825","0.040233290566836825","0.00009850076381518254","0.00009850076381518254","0.00009850076381518254","0.034150535804945606","0.034150535804945606","0.034150535804945606"
"28","0.034397895931727054","0.034397895931727054","0.034397895931727054","0.023568852230245536","0.023568852230245536","0.023568852230245536","0.03591885723408711","0.03591885723408711","0.03591885723408711","0.024533238856367722","0.024533238856367722","0.024533238856367722","0.00715384499885488","0.00715384499885488","0.00715384499885488","0.00018780280054752515","0.00018780280054752515","0.00018780280054752515","0.0028932420672529297","0.0028932420672529297","0.0028932420672529297","0.048402903161193625","0.048402903161193625","0.048402903161193625","0.09135070820333874","0.09135070820333874","0.09135070820333874","0.020009222411949246","0.020009222411949246","0.020009222411949246","0.029266887191499898","0.029266887191499898","0.029266887191499898","0.025127997390498785","0.025127997390498785","0.025127997390498785","0.021980520311201148","0.021980520311201148","0.021980520311201148","0.00010142951660541022","0.00010142951660541022","0.00010142951660541022","0.016992478100174888","0.016992478100174888","0.016992478100174888"
"29","0.046264617717840725","0.046264617717840725","0.046264617717840725","0.02416608449989895","0.02416608449989895","0.02416608449989895","0.06017189207361876","0.06017189207361876","0.06017189207361876","0.0734991267262878","0.0734991267262878","0.0734991267262878","0.0496888748516947","0.0496888748516947","0.0496888748516947","0.00024648262234785496","0.00024648262234785496","0.00024648262234785496","0.0037161811166194674","0.0037161811166194674","0.0037161811166194674","0.12031363106617582","0.12031363106617582","0.12031363106617582","0.053050115737674534","0.053050115737674534","0.053050115737674534","0.02433407656828698","0.02433407656828698","0.02433407656828698","0.017315260606668638","0.017315260606668638","0.017315260606668638","0.0228528065141484","0.0228528065141484","0.0228528065141484","0.017518025003348238","0.017518025003348238","0.017518025003348238","0.00019676406465498405","0.00019676406465498405","0.00019676406465498405","0.032098571243942525","0.032098571243942525","0.032098571243942525"
"30","0.0334494319685586","0.0334494319685586","0.0334494319685586","0.06145392768038077","0.06145392768038077","0.06145392768038077","0.0646755205478919","0.0646755205478919","0.0646755205478919","0.04542191783877607","0.04542191783877607","0.04542191783877607","0.017530537929542886","0.017530537929542886","0.017530537929542886","0.0002971092730153838","0.0002971092730153838","0.0002971092730153838","0.004352126408337255","0.004352126408337255","0.004352126408337255","0.06652528672617312","0.06652528672617312","0.06652528672617312","0.08031065308989441","0.08031065308989441","0.08031065308989441","0.007314980316159469","0.007314980316159469","0.007314980316159469","0.018883662071712694","0.018883662071712694","0.018883662071712694","0.055692395569356686","0.055692395569356686","0.055692395569356686","0.04012014605779783","0.04012014605779783","0.04012014605779783","0.0002966466471885106","0.0002966466471885106","0.0002966466471885106","0.01086731081051105","0.01086731081051105","0.01086731081051105"
"31","0.07284599414216798","0.07284599414216798","0.07284599414216798","0.053176121077979976","0.053176121077979976","0.053176121077979976","0.0727545821332368","0.0727545821332368","0.0727545821332368","0.047319489141612374","0.047319489141612374","0.047319489141612374","0.03343053075561368","0.03343053075561368","0.03343053075561368","0.0010159185674742672","0.0010159185674742672","0.0010159185674742672","0.007100379602373058","0.007100379602373058","0.007100379602373058","0.03496911819709598","0.03496911819709598","0.03496911819709598","0.16438440805698418","0.16438440805698418","0.16438440805698418","0.007775678048425789","0.007775678048425789","0.007775678048425789","0.02291928939677232","0.02291928939677232","0.02291928939677232","0.051150589993903525","0.051150589993903525","0.051150589993903525","0.051513718403066566","0.051513718403066566","0.051513718403066566","0.001067823879665874","0.001067823879665874","0.001067823879665874","0.027921607885526157","0.027921607885526157","0.027921607885526157"
"32","0.13237709364897288","0.13237709364897288","0.13237709364897288","0.09748434886204843","0.09748434886204843","0.09748434886204843","0.0727290793795116","0.0727290793795116","0.0727290793795116","0.09745294943474589","0.09745294943474589","0.09745294943474589","0.025082384886461917","0.025082384886461917","0.025082384886461917","0.0009625488860314606","0.0009625488860314606","0.0009625488860314606","0.008764887610626874","0.008764887610626874","0.008764887610626874","0.18585423139566315","0.18585423139566315","0.18585423139566315","0.17230328839235182","0.17230328839235182","0.17230328839235182","0.009774467080454104","0.009774467080454104","0.009774467080454104","0.044941073596169875","0.044941073596169875","0.044941073596169875","0.11345399198806351","0.11345399198806351","0.11345399198806351","0.018358642706944296","0.018358642706944296","0.018358642706944296","0.0014309425374515769","0.0014309425374515769","0.0014309425374515769","0.01974328828970264","0.01974328828970264","0.01974328828970264"
"33","0.0827405507695815","0.0827405507695815","0.0827405507695815","0.10744575742563849","0.10744575742563849","0.10744575742563849","0.08197357962710812","0.08197357962710812","0.08197357962710812","0.12827659940658148","0.12827659940658148","0.12827659940658148","0.046058977655387544","0.046058977655387544","0.046058977655387544","0.0023510488949832625","0.0023510488949832625","0.0023510488949832625","0.008476800405473202","0.008476800405473202","0.008476800405473202","0.11238072967451807","0.11238072967451807","0.11238072967451807","0.1886646835895795","0.1886646835895795","0.1886646835895795","0.015727934209758432","0.015727934209758432","0.015727934209758432","0.0828302100235604","0.0828302100235604","0.0828302100235604","0.142000809170584","0.142000809170584","0.142000809170584","0.11168640247567149","0.11168640247567149","0.11168640247567149","0.0027992998411239776","0.0027992998411239776","0.0027992998411239776","0.03759111269739283","0.03759111269739283","0.03759111269739283"
"34","0.10049215725227849","0.10049215725227849","0.10049215725227849","0.18210606828585318","0.18210606828585318","0.18210606828585318","0.12838857602407402","0.12838857602407402","0.12838857602407402","0.08010019921121966","0.08010019921121966","0.08010019921121966","0.03871599810117558","0.03871599810117558","0.03871599810117558","0.003045003564455624","0.003045003564455624","0.003045003564455624","0.007486754030193952","0.007486754030193952","0.007486754030193952","0.2074615792403239","0.2074615792403239","0.2074615792403239","0.16181042712716487","0.16181042712716487","0.16181042712716487","0.012978931435847501","0.012978931435847501","0.012978931435847501","0.02085259623443879","0.02085259623443879","0.02085259623443879","0.11052967848974232","0.11052967848974232","0.11052967848974232","0.09006630403245343","0.09006630403245343","0.09006630403245343","0.002517464245132832","0.002517464245132832","0.002517464245132832","0.05587764241804555","0.05587764241804555","0.05587764241804555"
"35","0.06490100907718832","0.06490100907718832","0.06490100907718832","0.14288685854147593","0.14288685854147593","0.14288685854147593","0.13451392248233196","0.13451392248233196","0.13451392248233196","0.023972392229824297","0.023972392229824297","0.023972392229824297","0.027564214579415273","0.027564214579415273","0.027564214579415273","0.004914419500794253","0.004914419500794253","0.004914419500794253","0.010579887741382053","0.010579887741382053","0.010579887741382053","0.11640671252280907","0.11640671252280907","0.11640671252280907","0.1225389028791722","0.1225389028791722","0.1225389028791722","0.012961789950866822","0.012961789950866822","0.012961789950866822","0.03299378330837936","0.03299378330837936","0.03299378330837936","0.17954560883399476","0.17954560883399476","0.17954560883399476","0.018534930192774093","0.018534930192774093","0.018534930192774093","0.0033199487254804106","0.0033199487254804106","0.0033199487254804106","0.043492508713341746","0.043492508713341746","0.043492508713341746"
"36","0.10939688272204945","0.10939688272204945","0.10939688272204945","0.1435845612066105","0.1435845612066105","0.1435845612066105","0.08653979903898715","0.08653979903898715","0.08653979903898715","0.08094683670780879","0.08094683670780879","0.08094683670780879","0.0485296804804872","0.0485296804804872","0.0485296804804872","0.00580254525842423","0.00580254525842423","0.00580254525842423","0.010237604519040896","0.010237604519040896","0.010237604519040896","0.1475680387076377","0.1475680387076377","0.1475680387076377","0.14362012506520938","0.14362012506520938","0.14362012506520938","0.02783383724042911","0.02783383724042911","0.02783383724042911","0.034249289021344366","0.034249289021344366","0.034249289021344366","0.12028132861135991","0.12028132861135991","0.12028132861135991","0.070168002225788","0.070168002225788","0.070168002225788","0.0033845894751601863","0.0033845894751601863","0.0033845894751601863","0.032184671988547776","0.032184671988547776","0.032184671988547776"
"37","0.09364169831502639","0.09364169831502639","0.09364169831502639","0.07725081150073895","0.07725081150073895","0.07725081150073895","0.0766303278147258","0.0766303278147258","0.0766303278147258","0.04999083105052878","0.04999083105052878","0.04999083105052878","0.052654057795261736","0.052654057795261736","0.052654057795261736","0.005544214700455998","0.005544214700455998","0.005544214700455998","0.007492596219755121","0.007492596219755121","0.007492596219755121","0.15275640951624334","0.15275640951624334","0.15275640951624334","0.15876742995694826","0.15876742995694826","0.15876742995694826","0.008330035924927802","0.008330035924927802","0.008330035924927802","0.03813165151281542","0.03813165151281542","0.03813165151281542","0.09316354896438092","0.09316354896438092","0.09316354896438092","0.05410317291065508","0.05410317291065508","0.05410317291065508","0.004172924065031557","0.004172924065031557","0.004172924065031557","0.043803190436237815","0.043803190436237815","0.043803190436237815"
"38","0.07848444506760735","0.07848444506760735","0.07848444506760735","0.10485648765759101","0.10485648765759101","0.10485648765759101","0.09585062393575168","0.09585062393575168","0.09585062393575168","0.11163300473225107","0.11163300473225107","0.11163300473225107","0.05910503280381132","0.05910503280381132","0.05910503280381132","0.01478168897889698","0.01478168897889698","0.01478168897889698","0.013762698819939627","0.013762698819939627","0.013762698819939627","0.07878658821619461","0.07878658821619461","0.07878658821619461","0.14532941982085695","0.14532941982085695","0.14532941982085695","0.001481374680587494","0.001481374680587494","0.001481374680587494","0.059537236682070296","0.059537236682070296","0.059537236682070296","0.09819898132926905","0.09819898132926905","0.09819898132926905","0.06979954902730234","0.06979954902730234","0.06979954902730234","0.005876416498568224","0.005876416498568224","0.005876416498568224","0.06625814443795829","0.06625814443795829","0.06625814443795829"
"39","0.13015896382904596","0.13015896382904596","0.13015896382904596","0.21901683582495068","0.21901683582495068","0.21901683582495068","0.194821530563968","0.194821530563968","0.194821530563968","0.08160120184961958","0.08160120184961958","0.08160120184961958","0.11454431939617424","0.11454431939617424","0.11454431939617424","0.02206924448331074","0.02206924448331074","0.02206924448331074","0.013427837613948425","0.013427837613948425","0.013427837613948425","0.19745573492199803","0.19745573492199803","0.19745573492199803","0.23509372796348776","0.23509372796348776","0.23509372796348776","0.003956563069938303","0.003956563069938303","0.003956563069938303","0.09684265368166843","0.09684265368166843","0.09684265368166843","0.21053248425478668","0.21053248425478668","0.21053248425478668","0.093810067570419","0.093810067570419","0.093810067570419","0.004869370450817812","0.004869370450817812","0.004869370450817812","0.10530229062268814","0.10530229062268814","0.10530229062268814"
"40","0.12649526075658243","0.12649526075658243","0.12649526075658243","0.18136749070535604","0.18136749070535604","0.18136749070535604","0.12516385482230724","0.12516385482230724","0.12516385482230724","0.09574816258890236","0.09574816258890236","0.09574816258890236","0.1081116175311879","0.1081116175311879","0.1081116175311879","0.012285560720520531","0.012285560720520531","0.012285560720520531","0.011948832941284364","0.011948832941284364","0.011948832941284364","0.17495292757196695","0.17495292757196695","0.17495292757196695","0.12634972089250163","0.12634972089250163","0.12634972089250163","0.007842736012217936","0.007842736012217936","0.007842736012217936","0.083153539773122","0.083153539773122","0.083153539773122","0.17369733181134178","0.17369733181134178","0.17369733181134178","0.04523344903066225","0.04523344903066225","0.04523344903066225","0.009642786609749768","0.009642786609749768","0.009642786609749768","0.02917511180897739","0.02917511180897739","0.02917511180897739"
