"Step","_n_S_512_e500_b16_lr0.01_2 (S) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_2 (S) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_2 (S) - metrics/mAP_0.5__MAX","_n_S_512_e500_b16_lr0.01_3 (S) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_3 (S) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_3 (S) - metrics/mAP_0.5__MAX","_n_S_512_e500_b16_lr0.01_1 (S) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_1 (S) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_1 (S) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_3 (N) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_3 (N) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_3 (N) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_2 (N) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_2 (N) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_2 (N) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_1 (N) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_1 (N) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_1 (N) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_3 (M) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_3 (M) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_3 (M) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_2 (M) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_2 (M) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_2 (M) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_1 (M) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_1 (M) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_1 (M) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_3 (L) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_3 (L) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_3 (L) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_2 (L) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_2 (L) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_2 (L) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_1 (L) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_1 (L) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_1 (L) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_3 (X) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_3 (X) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_3 (X) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_2 (X) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_2 (X) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_2 (X) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_1 (X) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_1 (X) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_1 (X) - metrics/mAP_0.5__MAX"
"394","0.47301570364072726","0.47301570364072726","0.47301570364072726","0.4551039341121702","0.4551039341121702","0.4551039341121702","0.4516858646437896","0.4516858646437896","0.4516858646437896","0.4030971070942843","0.4030971070942843","0.4030971070942843","0.4140494917848473","0.4140494917848473","0.4140494917848473","0.4040380639268092","0.39615561168058766","0.41192051617303077","0.41327302675257316","0.41327302675257316","0.41327302675257316","0.47376129328554506","0.47376129328554506","0.47376129328554506","0.4794185642972918","0.4794185642972918","0.4794185642972918","0.49368601259850864","0.49368601259850864","0.49368601259850864","0.4842180305722342","0.4842180305722342","0.4842180305722342","0.48690928959791185","0.48690928959791185","0.48690928959791185","0.452786843590758","0.452786843590758","0.452786843590758","0.3987825068124287","0.3987825068124287","0.3987825068124287","0.31272032018405377","0.31272032018405377","0.31272032018405377"
"395","0.47268307987263725","0.47268307987263725","0.47268307987263725","0.4555324815838514","0.4555324815838514","0.4555324815838514","0.45274202605975655","0.45274202605975655","0.45274202605975655","0.40365924475206044","0.40365924475206044","0.40365924475206044","0.4157173727883423","0.4157173727883423","0.4157173727883423","0.4048187142878029","0.3973233943696596","0.4123140342059463","0.41354125339950515","0.41354125339950515","0.41354125339950515","0.4741126872607353","0.4741126872607353","0.4741126872607353","0.47935117347765394","0.47935117347765394","0.47935117347765394","0.4939313012489129","0.4939313012489129","0.4939313012489129","0.4843328313155695","0.4843328313155695","0.4843328313155695","0.4876671682923479","0.4876671682923479","0.4876671682923479","0.45319411134647275","0.45319411134647275","0.45319411134647275","0.40144094858215423","0.40144094858215423","0.40144094858215423","0.3133134584318765","0.3133134584318765","0.3133134584318765"
"396","0.47236493018312736","0.47236493018312736","0.47236493018312736","0.4557463040299398","0.4557463040299398","0.4557463040299398","0.45297497685367566","0.45297497685367566","0.45297497685367566","0.40376005724885394","0.40376005724885394","0.40376005724885394","0.41430233306602054","0.41430233306602054","0.41430233306602054","0.40462989392419607","0.3962212660792757","0.41303852176911643","0.4155383666616014","0.4155383666616014","0.4155383666616014","0.47382564087351287","0.47382564087351287","0.47382564087351287","0.4798635061091945","0.4798635061091945","0.4798635061091945","0.49308572305556003","0.49308572305556003","0.49308572305556003","0.48410124638275354","0.48410124638275354","0.48410124638275354","0.48792473657390184","0.48792473657390184","0.48792473657390184","0.4536018975617562","0.4536018975617562","0.4536018975617562","0.40020118939094973","0.40020118939094973","0.40020118939094973","0.3147740501068294","0.3147740501068294","0.3147740501068294"
"397","0.47258787399837143","0.47258787399837143","0.47258787399837143","0.4557634279365978","0.4557634279365978","0.4557634279365978","0.45301847874910456","0.45301847874910456","0.45301847874910456","0.4036510614294925","0.4036510614294925","0.4036510614294925","0.4153902441508492","0.4153902441508492","0.4153902441508492","0.40546356847336396","0.39793533085916255","0.41299180608756536","0.41573006878931945","0.41573006878931945","0.41573006878931945","0.47358834952041506","0.47358834952041506","0.47358834952041506","0.48021765701454944","0.48021765701454944","0.48021765701454944","0.49248229324910603","0.49248229324910603","0.49248229324910603","0.4841973597342124","0.4841973597342124","0.4841973597342124","0.4880401993058897","0.4880401993058897","0.4880401993058897","0.4533918827599053","0.4533918827599053","0.4533918827599053","0.40242713945681635","0.40242713945681635","0.40242713945681635","0.3150891905408093","0.3150891905408093","0.3150891905408093"
"398","0.4724131769491243","0.4724131769491243","0.4724131769491243","0.4559926378076268","0.4559926378076268","0.4559926378076268","0.4533054685016782","0.4533054685016782","0.4533054685016782","0.40392158418297386","0.40392158418297386","0.40392158418297386","0.4156304312587151","0.4156304312587151","0.4156304312587151","0.4053794381488368","0.3971164885313165","0.4136423877663571","0.4162155880837465","0.4162155880837465","0.4162155880837465","0.4736963095047873","0.4736963095047873","0.4736963095047873","0.4795418685345194","0.4795418685345194","0.4795418685345194","0.4923612604528288","0.4923612604528288","0.4923612604528288","0.48476000418601517","0.48476000418601517","0.48476000418601517","0.487514603212231","0.487514603212231","0.487514603212231","0.45358926973107555","0.45358926973107555","0.45358926973107555","0.40027958140612485","0.40027958140612485","0.40027958140612485","0.3153314354322929","0.3153314354322929","0.3153314354322929"
"399","0.4725924049209932","0.4725924049209932","0.4725924049209932","0.45674576763813773","0.45674576763813773","0.45674576763813773","0.4536628620641506","0.4536628620641506","0.4536628620641506","0.4040716716571718","0.4040716716571718","0.4040716716571718","0.4168716327146527","0.4168716327146527","0.4168716327146527","0.40502765486867365","0.3940642511652903","0.4159910585720569","0.41521608702558954","0.41521608702558954","0.41521608702558954","0.4737988005213209","0.4737988005213209","0.4737988005213209","0.4796044702399641","0.4796044702399641","0.4796044702399641","0.49314802321344214","0.49314802321344214","0.49314802321344214","0.4850620226752694","0.4850620226752694","0.4850620226752694","0.4879681342688873","0.4879681342688873","0.4879681342688873","0.45406161178059756","0.45406161178059756","0.45406161178059756","0.40311846587227174","0.40311846587227174","0.40311846587227174","0.3165511492956931","0.3165511492956931","0.3165511492956931"
"400","0.47242914405338104","0.47242914405338104","0.47242914405338104","0.45648075768983254","0.45648075768983254","0.45648075768983254","0.453621860266577","0.453621860266577","0.453621860266577","0.40407373334216007","0.40407373334216007","0.40407373334216007","0.41506148084690175","0.41506148084690175","0.41506148084690175","0.40430565442829147","0.394336599240439","0.414274709616144","0.41884404109963924","0.41884404109963924","0.41884404109963924","0.4730710639179616","0.4730710639179616","0.4730710639179616","0.4800170766564864","0.4800170766564864","0.4800170766564864","0.49336861386845365","0.49336861386845365","0.49336861386845365","0.485360564033886","0.485360564033886","0.485360564033886","0.48826264505996025","0.48826264505996025","0.48826264505996025","0.45361778684665227","0.45361778684665227","0.45361778684665227","0.403728822054957","0.403728822054957","0.403728822054957","0.3172243044971048","0.3172243044971048","0.3172243044971048"
"401","0.472579086050276","0.472579086050276","0.472579086050276","0.4563555845626061","0.4563555845626061","0.4563555845626061","0.4537491842242197","0.4537491842242197","0.4537491842242197","0.4041681581150407","0.4041681581150407","0.4041681581150407","0.4161203361997659","0.4161203361997659","0.4161203361997659","0.40467238999531163","0.3945182362979308","0.4148265436926924","0.4196686301893717","0.4196686301893717","0.4196686301893717","0.4733292788698932","0.4733292788698932","0.4733292788698932","0.47992463713516254","0.47992463713516254","0.47992463713516254","0.49315228388508686","0.49315228388508686","0.49315228388508686","0.4857308411252045","0.4857308411252045","0.4857308411252045","0.48960844387991764","0.48960844387991764","0.48960844387991764","0.453606435151312","0.453606435151312","0.453606435151312","0.4017014527369768","0.4017014527369768","0.4017014527369768","0.31804574815768905","0.31804574815768905","0.31804574815768905"
"402","0.4726803089824129","0.4726803089824129","0.4726803089824129","0.4566039003761139","0.4566039003761139","0.4566039003761139","0.45390745294703316","0.45390745294703316","0.45390745294703316","0.4034978558560239","0.4034978558560239","0.4034978558560239","0.4170309371798262","0.4170309371798262","0.4170309371798262","0.40502627448677625","0.39462616577192877","0.41542638320162373","0.4164009836064628","0.4164009836064628","0.4164009836064628","0.47374394345330006","0.47374394345330006","0.47374394345330006","0.48006828131482093","0.48006828131482093","0.48006828131482093","0.49437977321983506","0.49437977321983506","0.49437977321983506","0.4857273497461242","0.4857273497461242","0.4857273497461242","0.49090233411550105","0.49090233411550105","0.49090233411550105","0.45400295110451455","0.45400295110451455","0.45400295110451455","0.4024227463034417","0.4024227463034417","0.4024227463034417","0.3180109442566641","0.3180109442566641","0.3180109442566641"
"403","0.4727678689733283","0.4727678689733283","0.4727678689733283","0.45692928932356114","0.45692928932356114","0.45692928932356114","0.45437445067903137","0.45437445067903137","0.45437445067903137","0.4038845448164819","0.4038845448164819","0.4038845448164819","0.4176493214867148","0.4176493214867148","0.4176493214867148","0.4064068263590566","0.39506653294957805","0.4177471197685352","0.4152774969125341","0.4152774969125341","0.4152774969125341","0.4737614641218172","0.4737614641218172","0.4737614641218172","0.48022369869218595","0.48022369869218595","0.48022369869218595","0.49448988102025604","0.49448988102025604","0.49448988102025604","0.4849621123685966","0.4849621123685966","0.4849621123685966","0.4909635728374422","0.4909635728374422","0.4909635728374422","0.4546297298829299","0.4546297298829299","0.4546297298829299","0.40260000999298046","0.40260000999298046","0.40260000999298046","0.3182389434815053","0.3182389434815053","0.3182389434815053"
"404","0.47339254965084065","0.47339254965084065","0.47339254965084065","0.4560666431809437","0.4560666431809437","0.4560666431809437","0.4550116648055493","0.4550116648055493","0.4550116648055493","0.40325004470639325","0.40325004470639325","0.40325004470639325","0.4179634282063983","0.4179634282063983","0.4179634282063983","0.4066872851108533","0.39479249080749246","0.4185820794142141","0.4188626519180916","0.4188626519180916","0.4188626519180916","0.47394003307565646","0.47394003307565646","0.47394003307565646","0.48045373571455635","0.48045373571455635","0.48045373571455635","0.49479002974265207","0.49479002974265207","0.49479002974265207","0.4844125578775585","0.4844125578775585","0.4844125578775585","0.4911703847734301","0.4911703847734301","0.4911703847734301","0.4544010022850138","0.4544010022850138","0.4544010022850138","0.4030829679411322","0.4030829679411322","0.4030829679411322","0.31847422797845615","0.31847422797845615","0.31847422797845615"
"405","0.473663152190589","0.473663152190589","0.473663152190589","0.4568933049173515","0.4568933049173515","0.4568933049173515","0.4550644833844596","0.4550644833844596","0.4550644833844596","0.4031762402004238","0.4031762402004238","0.4031762402004238","0.4189835236922325","0.4189835236922325","0.4189835236922325","0.40808749981361736","0.3948947610519223","0.42128023857531244","0.4191201761361676","0.4191201761361676","0.4191201761361676","0.4739583257890783","0.4739583257890783","0.4739583257890783","0.4798192866555012","0.4798192866555012","0.4798192866555012","0.4947871891822343","0.4947871891822343","0.4947871891822343","0.48382072136508864","0.48382072136508864","0.48382072136508864","0.4911325579376727","0.4911325579376727","0.4911325579376727","0.4544095900390134","0.4544095900390134","0.4544095900390134","0.40382544980407764","0.40382544980407764","0.40382544980407764","0.3187789515831067","0.3187789515831067","0.3187789515831067"
"406","0.47350500646606836","0.47350500646606836","0.47350500646606836","0.4575025126645196","0.4575025126645196","0.4575025126645196","0.45470307895827994","0.45470307895827994","0.45470307895827994","0.4033773651425622","0.4033773651425622","0.4033773651425622","0.41751736539576556","0.41751736539576556","0.41751736539576556","0.40774487168389745","0.3951056323656785","0.42038411100211637","0.4196812785533506","0.4196812785533506","0.4196812785533506","0.4736976273457827","0.4736976273457827","0.4736976273457827","0.48015437231717845","0.48015437231717845","0.48015437231717845","0.4946343979235203","0.4946343979235203","0.4946343979235203","0.48355089738391177","0.48355089738391177","0.48355089738391177","0.4913283897231872","0.4913283897231872","0.4913283897231872","0.4543785845697186","0.4543785845697186","0.4543785845697186","0.4036159294358535","0.4036159294358535","0.4036159294358535","0.31922445784874387","0.31922445784874387","0.31922445784874387"
"407","0.4734060514923448","0.4734060514923448","0.4734060514923448","0.4573977362370631","0.4573977362370631","0.4573977362370631","0.4551753570251494","0.4551753570251494","0.4551753570251494","0.40297713317683836","0.40297713317683836","0.40297713317683836","0.4177661925139062","0.4177661925139062","0.4177661925139062","0.4089987956396559","0.39559225244158935","0.42240533883772247","0.4188819271203972","0.4188819271203972","0.4188819271203972","0.47367689557745485","0.47367689557745485","0.47367689557745485","0.4803333290363454","0.4803333290363454","0.4803333290363454","0.4948417573969343","0.4948417573969343","0.4948417573969343","0.4839974072390426","0.4839974072390426","0.4839974072390426","0.4919302398806013","0.4919302398806013","0.4919302398806013","0.45468539552782494","0.45468539552782494","0.45468539552782494","0.4042417767568393","0.4042417767568393","0.4042417767568393","0.32089220312042166","0.32089220312042166","0.32089220312042166"
"408","0.47319912864932634","0.47319912864932634","0.47319912864932634","0.45730864423497103","0.45730864423497103","0.45730864423497103","0.455049358683306","0.455049358683306","0.455049358683306","0.40291633095598245","0.40291633095598245","0.40291633095598245","0.41826022059244433","0.41826022059244433","0.41826022059244433","0.4077791804636415","0.39490452600692516","0.4206538349203578","0.4192709284159106","0.4192709284159106","0.4192709284159106","0.4761303443343774","0.4761303443343774","0.4761303443343774","0.48054721062228273","0.48054721062228273","0.48054721062228273","0.4954569393696386","0.4954569393696386","0.4954569393696386","0.48453671518925917","0.48453671518925917","0.48453671518925917","0.4922475050721112","0.4922475050721112","0.4922475050721112","0.45467633959082066","0.45467633959082066","0.45467633959082066","0.40401572556055215","0.40401572556055215","0.40401572556055215","0.32101401789876854","0.32101401789876854","0.32101401789876854"
"409","0.47361267094132087","0.47361267094132087","0.47361267094132087","0.457021410984452","0.457021410984452","0.457021410984452","0.4551750836894366","0.4551750836894366","0.4551750836894366","0.40328319396539486","0.40328319396539486","0.40328319396539486","0.4195134173078447","0.4195134173078447","0.4195134173078447","0.40861055842848426","0.3958692737299854","0.42135184312698304","0.4206200510496143","0.4206200510496143","0.4206200510496143","0.4748923852304272","0.4748923852304272","0.4748923852304272","0.4818100986087074","0.4818100986087074","0.4818100986087074","0.4956567347963488","0.4956567347963488","0.4956567347963488","0.4841665399395274","0.4841665399395274","0.4841665399395274","0.4923738799387599","0.4923738799387599","0.4923738799387599","0.4551543588651156","0.4551543588651156","0.4551543588651156","0.4038035654722247","0.4038035654722247","0.4038035654722247","0.32137788441979526","0.32137788441979526","0.32137788441979526"
"410","0.47371418420016487","0.47371418420016487","0.47371418420016487","0.45776316795182576","0.45776316795182576","0.45776316795182576","0.455286463983782","0.455286463983782","0.455286463983782","0.40317068657136046","0.40317068657136046","0.40317068657136046","0.4183065339566916","0.4183065339566916","0.4183065339566916","0.40999987427091095","0.3988731960555434","0.4211265524862785","0.42242094345155023","0.42242094345155023","0.42242094345155023","0.4746425628191492","0.4746425628191492","0.4746425628191492","0.48192342654047693","0.48192342654047693","0.48192342654047693","0.4957806449208253","0.4957806449208253","0.4957806449208253","0.4840438439661868","0.4840438439661868","0.4840438439661868","0.49282007184303933","0.49282007184303933","0.49282007184303933","0.45491415107452937","0.45491415107452937","0.45491415107452937","0.4038470591533184","0.4038470591533184","0.4038470591533184","0.32174298574535654","0.32174298574535654","0.32174298574535654"
