"Step","_n_M_512_e500_b64_lr0.01_3 - metrics/mAP_0.5","_n_M_512_e500_b64_lr0.01_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b64_lr0.01_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b64_lr0.01_2 - metrics/mAP_0.5","_n_M_512_e500_b64_lr0.01_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b64_lr0.01_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b32_lr0.01_3 - metrics/mAP_0.5","_n_M_512_e500_b32_lr0.01_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b32_lr0.01_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b32_lr0.01_2 - metrics/mAP_0.5","_n_M_512_e500_b32_lr0.01_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b32_lr0.01_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b64_lr0.01_1 - metrics/mAP_0.5","_n_M_512_e500_b64_lr0.01_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b64_lr0.01_1 - metrics/mAP_0.5__MAX","_n_M_512_e500_b32_lr0.01_1 - metrics/mAP_0.5","_n_M_512_e500_b32_lr0.01_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b32_lr0.01_1 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5__MAX"
"156","0.29587990010637133","0.29587990010637133","0.29587990010637133","0.29736098311697723","0.29736098311697723","0.29736098311697723","0.22418946143929153","0.22418946143929153","0.22418946143929153","0.17537739493386711","0.17537739493386711","0.17537739493386711","0.3670153375827583","0.3670153375827583","0.3670153375827583","0.17697655424216197","0.17697655424216197","0.17697655424216197","0.26192469453340694","0.26192469453340694","0.26192469453340694","0.20214745081698124","0.20214745081698124","0.20214745081698124","0.22402464251226878","0.22402464251226878","0.22402464251226878"
"157","0.3292866132803373","0.3292866132803373","0.3292866132803373","0.2968047823413991","0.2968047823413991","0.2968047823413991","0.1887543835367024","0.1887543835367024","0.1887543835367024","0.1540704396029342","0.1540704396029342","0.1540704396029342","0.36623923038841244","0.36623923038841244","0.36623923038841244","0.15665845403015616","0.15665845403015616","0.15665845403015616","0.258028424309883","0.258028424309883","0.258028424309883","0.19184278585555223","0.19184278585555223","0.19184278585555223","0.2189431798914359","0.2189431798914359","0.2189431798914359"
"158","0.2929699885530489","0.2929699885530489","0.2929699885530489","0.30139347550791934","0.30139347550791934","0.30139347550791934","0.15821896029986965","0.15821896029986965","0.15821896029986965","0.15975617361211672","0.15975617361211672","0.15975617361211672","0.3576630114511983","0.3576630114511983","0.3576630114511983","0.2002594852927363","0.2002594852927363","0.2002594852927363","0.23638693797173926","0.23638693797173926","0.23638693797173926","0.16847955027831704","0.16847955027831704","0.16847955027831704","0.24654019381081596","0.24654019381081596","0.24654019381081596"
"159","0.31085940707414206","0.31085940707414206","0.31085940707414206","0.2980052172732792","0.2980052172732792","0.2980052172732792","0.16141413255237425","0.16141413255237425","0.16141413255237425","0.1670678562935463","0.1670678562935463","0.1670678562935463","0.3419076777853547","0.3419076777853547","0.3419076777853547","0.16095516123474043","0.16095516123474043","0.16095516123474043","0.26235421104535717","0.26235421104535717","0.26235421104535717","0.17386171565866299","0.17386171565866299","0.17386171565866299","0.2514444681947505","0.2514444681947505","0.2514444681947505"
"160","0.3452802974782329","0.3452802974782329","0.3452802974782329","0.30955770601406907","0.30955770601406907","0.30955770601406907","0.15009841851548314","0.15009841851548314","0.15009841851548314","0.19313519527802184","0.19313519527802184","0.19313519527802184","0.3528669942995902","0.3528669942995902","0.3528669942995902","0.18887968350323736","0.18887968350323736","0.18887968350323736","0.2677250587991784","0.2677250587991784","0.2677250587991784","0.1610151284550762","0.1610151284550762","0.1610151284550762","0.29604934027711477","0.29604934027711477","0.29604934027711477"
"161","0.3396619252692651","0.3396619252692651","0.3396619252692651","0.3086292229652799","0.3086292229652799","0.3086292229652799","0.16497462858054265","0.16497462858054265","0.16497462858054265","0.17760506855225575","0.17760506855225575","0.17760506855225575","0.3642477379467742","0.3642477379467742","0.3642477379467742","0.21095115742166082","0.21095115742166082","0.21095115742166082","0.29170717481725844","0.29170717481725844","0.29170717481725844","0.18308202178204502","0.18308202178204502","0.18308202178204502","0.3275774003944522","0.3275774003944522","0.3275774003944522"
"162","0.3276657912142575","0.3276657912142575","0.3276657912142575","0.27907466270474884","0.27907466270474884","0.27907466270474884","0.14858344513260346","0.14858344513260346","0.14858344513260346","0.17225636939456646","0.17225636939456646","0.17225636939456646","0.3526363498964076","0.3526363498964076","0.3526363498964076","0.1835120662156614","0.1835120662156614","0.1835120662156614","0.3159087188976155","0.3159087188976155","0.3159087188976155","0.23710682730944815","0.23710682730944815","0.23710682730944815","0.29918067269729326","0.29918067269729326","0.29918067269729326"
"163","0.3518480446841082","0.3518480446841082","0.3518480446841082","0.2862493669831958","0.2862493669831958","0.2862493669831958","0.16910776702076383","0.16910776702076383","0.16910776702076383","0.2123052912673442","0.2123052912673442","0.2123052912673442","0.3331114417638357","0.3331114417638357","0.3331114417638357","0.18536462950048488","0.18536462950048488","0.18536462950048488","0.3196292195006126","0.3196292195006126","0.3196292195006126","0.24347006715474517","0.24347006715474517","0.24347006715474517","0.3193459390648369","0.3193459390648369","0.3193459390648369"
"164","0.36957848256588954","0.36957848256588954","0.36957848256588954","0.2830225564107023","0.2830225564107023","0.2830225564107023","0.16292190807432877","0.16292190807432877","0.16292190807432877","0.14945406866099584","0.14945406866099584","0.14945406866099584","0.31942636566315036","0.31942636566315036","0.31942636566315036","0.18591500648895665","0.18591500648895665","0.18591500648895665","0.3319300628503201","0.3319300628503201","0.3319300628503201","0.2154954995776218","0.2154954995776218","0.2154954995776218","0.30929172055595416","0.30929172055595416","0.30929172055595416"
"165","0.3439245336777472","0.3439245336777472","0.3439245336777472","0.31102002443337046","0.31102002443337046","0.31102002443337046","0.17881217271299152","0.17881217271299152","0.17881217271299152","0.1754831077112539","0.1754831077112539","0.1754831077112539","0.3260845130711349","0.3260845130711349","0.3260845130711349","0.1952291540797194","0.1952291540797194","0.1952291540797194","0.33007903711748277","0.33007903711748277","0.33007903711748277","0.22551134101664372","0.22551134101664372","0.22551134101664372","0.31713031625899757","0.31713031625899757","0.31713031625899757"
"166","0.35362531189385565","0.35362531189385565","0.35362531189385565","0.317542468354238","0.317542468354238","0.317542468354238","0.17623706214359375","0.17623706214359375","0.17623706214359375","0.17845485753952978","0.17845485753952978","0.17845485753952978","0.3403701370363728","0.3403701370363728","0.3403701370363728","0.23052997092208177","0.23052997092208177","0.23052997092208177","0.32722312527135006","0.32722312527135006","0.32722312527135006","0.20703774837727215","0.20703774837727215","0.20703774837727215","0.31252399218651733","0.31252399218651733","0.31252399218651733"
"167","0.3765124459742079","0.3765124459742079","0.3765124459742079","0.32361726310825484","0.32361726310825484","0.32361726310825484","0.20340127358707039","0.20340127358707039","0.20340127358707039","0.18039753994600372","0.18039753994600372","0.18039753994600372","0.34742343915921986","0.34742343915921986","0.34742343915921986","0.20557841870671922","0.20557841870671922","0.20557841870671922","0.3279549315086611","0.3279549315086611","0.3279549315086611","0.18943309150875937","0.18943309150875937","0.18943309150875937","0.2966382251619534","0.2966382251619534","0.2966382251619534"
"168","0.37221221659279535","0.37221221659279535","0.37221221659279535","0.31597583015728936","0.31597583015728936","0.31597583015728936","0.19488598338227175","0.19488598338227175","0.19488598338227175","0.17487860801397914","0.17487860801397914","0.17487860801397914","0.351081172766351","0.351081172766351","0.351081172766351","0.2074956656605658","0.2074956656605658","0.2074956656605658","0.3226785759788466","0.3226785759788466","0.3226785759788466","0.1766543460355144","0.1766543460355144","0.1766543460355144","0.3280787852782816","0.3280787852782816","0.3280787852782816"
"169","0.3681885769273145","0.3681885769273145","0.3681885769273145","0.32833767940015984","0.32833767940015984","0.32833767940015984","0.1752953296586813","0.1752953296586813","0.1752953296586813","0.15573777452924903","0.15573777452924903","0.15573777452924903","0.352287090746396","0.352287090746396","0.352287090746396","0.15982392047776778","0.15982392047776778","0.15982392047776778","0.31992176632280067","0.31992176632280067","0.31992176632280067","0.15682821405395034","0.15682821405395034","0.15682821405395034","0.3095433916622615","0.3095433916622615","0.3095433916622615"
"170","0.37881755873934925","0.37881755873934925","0.37881755873934925","0.3246787896915696","0.3246787896915696","0.3246787896915696","0.14691846928412738","0.14691846928412738","0.14691846928412738","0.14065379944565576","0.14065379944565576","0.14065379944565576","0.3488180725318105","0.3488180725318105","0.3488180725318105","0.1498332334234491","0.1498332334234491","0.1498332334234491","0.31829754079544614","0.31829754079544614","0.31829754079544614","0.16214465722454696","0.16214465722454696","0.16214465722454696","0.3082774087930859","0.3082774087930859","0.3082774087930859"
"171","0.34947049053430546","0.34947049053430546","0.34947049053430546","0.3157338496450242","0.3157338496450242","0.3157338496450242","0.16200264110143814","0.16200264110143814","0.16200264110143814","0.137485491014223","0.137485491014223","0.137485491014223","0.3406185515609027","0.3406185515609027","0.3406185515609027","0.1637493126648814","0.1637493126648814","0.1637493126648814","0.31955824158643575","0.31955824158643575","0.31955824158643575","0.1715473322428114","0.1715473322428114","0.1715473322428114","0.3216088486797113","0.3216088486797113","0.3216088486797113"
"172","0.32207578819055915","0.32207578819055915","0.32207578819055915","0.2948112952630062","0.2948112952630062","0.2948112952630062","0.1570350457606955","0.1570350457606955","0.1570350457606955","0.16261872314736284","0.16261872314736284","0.16261872314736284","0.3357032143063946","0.3357032143063946","0.3357032143063946","0.17787971230574084","0.17787971230574084","0.17787971230574084","0.33230911739630936","0.33230911739630936","0.33230911739630936","0.1817854550585272","0.1817854550585272","0.1817854550585272","0.3111773816583191","0.3111773816583191","0.3111773816583191"
"173","0.3003228662580555","0.3003228662580555","0.3003228662580555","0.2823749605289341","0.2823749605289341","0.2823749605289341","0.17815389946866284","0.17815389946866284","0.17815389946866284","0.17148466714706315","0.17148466714706315","0.17148466714706315","0.34817686339466836","0.34817686339466836","0.34817686339466836","0.21245895446214927","0.21245895446214927","0.21245895446214927","0.3311458879432882","0.3311458879432882","0.3311458879432882","0.19314506942293888","0.19314506942293888","0.19314506942293888","0.31743529873704157","0.31743529873704157","0.31743529873704157"
"174","0.3281091607949782","0.3281091607949782","0.3281091607949782","0.29630802253093363","0.29630802253093363","0.29630802253093363","0.16495205951559636","0.16495205951559636","0.16495205951559636","0.1693544429423178","0.1693544429423178","0.1693544429423178","0.35464322091003553","0.35464322091003553","0.35464322091003553","0.2122772220180689","0.2122772220180689","0.2122772220180689","0.3260698143720984","0.3260698143720984","0.3260698143720984","0.18400245615489655","0.18400245615489655","0.18400245615489655","0.3211402857802472","0.3211402857802472","0.3211402857802472"
"175","0.3402610540151501","0.3402610540151501","0.3402610540151501","0.2660789664535723","0.2660789664535723","0.2660789664535723","0.163706278495268","0.163706278495268","0.163706278495268","0.15133295612746064","0.15133295612746064","0.15133295612746064","0.3559744660338978","0.3559744660338978","0.3559744660338978","0.2218843223765182","0.2218843223765182","0.2218843223765182","0.3209667490850939","0.3209667490850939","0.3209667490850939","0.1746623401186518","0.1746623401186518","0.1746623401186518","0.32475118711207274","0.32475118711207274","0.32475118711207274"
"176","0.36017084572381497","0.36017084572381497","0.36017084572381497","0.30222763034034883","0.30222763034034883","0.30222763034034883","0.18731076716551817","0.18731076716551817","0.18731076716551817","0.16706635601658582","0.16706635601658582","0.16706635601658582","0.34824794359624","0.34824794359624","0.34824794359624","0.20831126278620815","0.20831126278620815","0.20831126278620815","0.29824672602930047","0.29824672602930047","0.29824672602930047","0.18619943551619045","0.18619943551619045","0.18619943551619045","0.3260181366614856","0.3260181366614856","0.3260181366614856"
"177","0.375490264923521","0.375490264923521","0.375490264923521","0.3084944752881727","0.3084944752881727","0.3084944752881727","0.18357256251013448","0.18357256251013448","0.18357256251013448","0.15276611792101064","0.15276611792101064","0.15276611792101064","0.3427937680908156","0.3427937680908156","0.3427937680908156","0.22869362503797355","0.22869362503797355","0.22869362503797355","0.2930593224667911","0.2930593224667911","0.2930593224667911","0.19731944437449944","0.19731944437449944","0.19731944437449944","0.33267818170721375","0.33267818170721375","0.33267818170721375"
"178","0.3719294330893485","0.3719294330893485","0.3719294330893485","0.29425928775068827","0.29425928775068827","0.29425928775068827","0.18060643772791848","0.18060643772791848","0.18060643772791848","0.19429508759244155","0.19429508759244155","0.19429508759244155","0.35320280139700716","0.35320280139700716","0.35320280139700716","0.23023918542317318","0.23023918542317318","0.23023918542317318","0.316091911150137","0.316091911150137","0.316091911150137","0.19601555819830327","0.19601555819830327","0.19601555819830327","0.33658434439967067","0.33658434439967067","0.33658434439967067"
"179","0.36148254377150496","0.36148254377150496","0.36148254377150496","0.31446942311306597","0.31446942311306597","0.31446942311306597","0.1629269522884502","0.1629269522884502","0.1629269522884502","0.18072523094172976","0.18072523094172976","0.18072523094172976","0.3579655429331886","0.3579655429331886","0.3579655429331886","0.2275415376767487","0.2275415376767487","0.2275415376767487","0.32467665784907856","0.32467665784907856","0.32467665784907856","0.19917163845031421","0.19917163845031421","0.19917163845031421","0.3452248407720553","0.3452248407720553","0.3452248407720553"
"180","0.3634893619582286","0.3634893619582286","0.3634893619582286","0.3171997707052712","0.3171997707052712","0.3171997707052712","0.15467909806524321","0.15467909806524321","0.15467909806524321","0.17750907961994639","0.17750907961994639","0.17750907961994639","0.3706169159616237","0.3706169159616237","0.3706169159616237","0.24095863604400855","0.24095863604400855","0.24095863604400855","0.3295132623866833","0.3295132623866833","0.3295132623866833","0.20194414726260582","0.20194414726260582","0.20194414726260582","0.343597495366078","0.343597495366078","0.343597495366078"
