"Step","_n_S_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_L6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_L6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_L6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX","_n_M6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_M6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_M6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX","_n_X6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_X6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_X6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX","_n_S6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_S6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_S6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX","_n_N6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_N6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_N6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX"
"467","0.4620095421916259","0.4620095421916259","0.4620095421916259","0.3279930050741457","0.3279930050741457","0.3279930050741457","0.49358387167153706","0.49358387167153706","0.49358387167153706","0.4325498646435215","0.4325498646435215","0.4325498646435215","0.48549810148631534","0.48549810148631534","0.48549810148631534","0.267506423298954","0.267506423298954","0.267506423298954","0.3787322859339371","0.3787322859339371","0.3787322859339371","0.3037739390371587","0.3037739390371587","0.3037739390371587","0.23193662506598245","0.23193662506598245","0.23193662506598245","0.2127006935008464","0.2127006935008464","0.2127006935008464"
"468","0.46125125740291106","0.46125125740291106","0.46125125740291106","0.3277843698138489","0.3277843698138489","0.3277843698138489","0.48980967816311166","0.48980967816311166","0.48980967816311166","0.4325732075540182","0.4325732075540182","0.4325732075540182","0.48539518924946123","0.48539518924946123","0.48539518924946123","0.2662275581290948","0.2662275581290948","0.2662275581290948","0.37866086633918217","0.37866086633918217","0.37866086633918217","0.3043282632394383","0.3043282632394383","0.3043282632394383","0.23213054944877082","0.23213054944877082","0.23213054944877082","0.21208949150211473","0.21208949150211473","0.21208949150211473"
"469","0.46166745236479634","0.46166745236479634","0.46166745236479634","0.3282242094660784","0.3282242094660784","0.3282242094660784","0.4902085588546258","0.4902085588546258","0.4902085588546258","0.4339768022505468","0.4339768022505468","0.4339768022505468","0.4857594341832695","0.4857594341832695","0.4857594341832695","0.26603427911903155","0.26603427911903155","0.26603427911903155","0.378472691945292","0.378472691945292","0.378472691945292","0.3064458923922245","0.3064458923922245","0.3064458923922245","0.2323364203285942","0.2323364203285942","0.2323364203285942","0.2110978546796542","0.2110978546796542","0.2110978546796542"
"470","0.4579422173551259","0.4579422173551259","0.4579422173551259","0.32748912020900944","0.32748912020900944","0.32748912020900944","0.49019236012242","0.49019236012242","0.49019236012242","0.4325614067571619","0.4325614067571619","0.4325614067571619","0.4894714351340549","0.4894714351340549","0.4894714351340549","0.2663968185096317","0.2663968185096317","0.2663968185096317","0.3792576586366837","0.3792576586366837","0.3792576586366837","0.30651538708263093","0.30651538708263093","0.30651538708263093","0.23277334790847162","0.23277334790847162","0.23277334790847162","0.2111863378359189","0.2111863378359189","0.2111863378359189"
"471","0.4597624911748272","0.4597624911748272","0.4597624911748272","0.32327702374504313","0.32327702374504313","0.32327702374504313","0.4902243823334096","0.4902243823334096","0.4902243823334096","0.43383707305605407","0.43383707305605407","0.43383707305605407","0.4917394980395829","0.4917394980395829","0.4917394980395829","0.26624802152442495","0.26624802152442495","0.26624802152442495","0.3809188293829955","0.3809188293829955","0.3809188293829955","0.30727103501448033","0.30727103501448033","0.30727103501448033","0.2328203022655451","0.2328203022655451","0.2328203022655451","0.21073535531111143","0.21073535531111143","0.21073535531111143"
"472","0.4581312312520436","0.4581312312520436","0.4581312312520436","0.3232424514292407","0.3232424514292407","0.3232424514292407","0.49107841079704995","0.49107841079704995","0.49107841079704995","0.43373514476751784","0.43373514476751784","0.43373514476751784","0.4895307328330275","0.4895307328330275","0.4895307328330275","0.266193227541946","0.266193227541946","0.266193227541946","0.38132402745677835","0.38132402745677835","0.38132402745677835","0.308197212191341","0.308197212191341","0.308197212191341","0.23288899130576257","0.23288899130576257","0.23288899130576257","0.21032029706088148","0.21032029706088148","0.21032029706088148"
"473","0.45982165129146363","0.45982165129146363","0.45982165129146363","0.323502159681939","0.323502159681939","0.323502159681939","0.49078336960791014","0.49078336960791014","0.49078336960791014","0.4336488644562886","0.4336488644562886","0.4336488644562886","0.4888891847307375","0.4888891847307375","0.4888891847307375","0.26732701584975777","0.26732701584975777","0.26732701584975777","0.379997948078944","0.379997948078944","0.379997948078944","0.3066635642444776","0.3066635642444776","0.3066635642444776","0.2337705478822686","0.2337705478822686","0.2337705478822686","0.2104495914556415","0.2104495914556415","0.2104495914556415"
"474","0.4596516063184675","0.4596516063184675","0.4596516063184675","0.32432766526996903","0.32432766526996903","0.32432766526996903","0.49071088445451855","0.49071088445451855","0.49071088445451855","0.43396833834083604","0.43396833834083604","0.43396833834083604","0.4889806092194821","0.4889806092194821","0.4889806092194821","0.2675172854202087","0.2675172854202087","0.2675172854202087","0.38029841759944494","0.38029841759944494","0.38029841759944494","0.30686301497370994","0.30686301497370994","0.30686301497370994","0.23454276144096853","0.23454276144096853","0.23454276144096853","0.21048340011767255","0.21048340011767255","0.21048340011767255"
"475","0.45868581900113703","0.45868581900113703","0.45868581900113703","0.3244846181442217","0.3244846181442217","0.3244846181442217","0.4911585269838193","0.4911585269838193","0.4911585269838193","0.43699077366733946","0.43699077366733946","0.43699077366733946","0.48853881467911187","0.48853881467911187","0.48853881467911187","0.26763038942032136","0.26763038942032136","0.26763038942032136","0.3821419991964535","0.3821419991964535","0.3821419991964535","0.3063760760322792","0.3063760760322792","0.3063760760322792","0.23468779309796134","0.23468779309796134","0.23468779309796134","0.21040310691469002","0.21040310691469002","0.21040310691469002"
"476","0.4589427431608979","0.4589427431608979","0.4589427431608979","0.3253197014544444","0.3253197014544444","0.3253197014544444","0.49124013408257267","0.49124013408257267","0.49124013408257267","0.43482239257072197","0.43482239257072197","0.43482239257072197","0.48932740282150705","0.48932740282150705","0.48932740282150705","0.26851453595244057","0.26851453595244057","0.26851453595244057","0.3825245121986965","0.3825245121986965","0.3825245121986965","0.3056596306325661","0.3056596306325661","0.3056596306325661","0.23516988710694176","0.23516988710694176","0.23516988710694176","0.2111668040047886","0.2111668040047886","0.2111668040047886"
"477","0.45824516551804206","0.45824516551804206","0.45824516551804206","0.3253716111422664","0.3253716111422664","0.3253716111422664","0.49156009314913707","0.49156009314913707","0.49156009314913707","0.4352378104449813","0.4352378104449813","0.4352378104449813","0.48897636993873606","0.48897636993873606","0.48897636993873606","0.2689552436740368","0.2689552436740368","0.2689552436740368","0.38349307683358375","0.38349307683358375","0.38349307683358375","0.3061853358242098","0.3061853358242098","0.3061853358242098","0.2351963311036278","0.2351963311036278","0.2351963311036278","0.21096352199284746","0.21096352199284746","0.21096352199284746"
"478","0.4601722742886655","0.4601722742886655","0.4601722742886655","0.3261524781026416","0.3261524781026416","0.3261524781026416","0.49166521590358137","0.49166521590358137","0.49166521590358137","0.43662346265580626","0.43662346265580626","0.43662346265580626","0.49023080980711964","0.49023080980711964","0.49023080980711964","0.26908734704584325","0.26908734704584325","0.26908734704584325","0.38548903604329654","0.38548903604329654","0.38548903604329654","0.3085071304267223","0.3085071304267223","0.3085071304267223","0.2360502136769616","0.2360502136769616","0.2360502136769616","0.21059510235898765","0.21059510235898765","0.21059510235898765"
"479","0.45940854321954283","0.45940854321954283","0.45940854321954283","0.32666225980718194","0.32666225980718194","0.32666225980718194","0.49181716450639756","0.49181716450639756","0.49181716450639756","0.43697629847212976","0.43697629847212976","0.43697629847212976","0.4901537805534878","0.4901537805534878","0.4901537805534878","0.26901745652266257","0.26901745652266257","0.26901745652266257","0.3851785696490044","0.3851785696490044","0.3851785696490044","0.30824745269565995","0.30824745269565995","0.30824745269565995","0.2356659667871895","0.2356659667871895","0.2356659667871895","0.20978075832657342","0.20978075832657342","0.20978075832657342"
"480","0.45932023861680116","0.45932023861680116","0.45932023861680116","0.3273084646655928","0.3273084646655928","0.3273084646655928","0.49179387551000414","0.49179387551000414","0.49179387551000414","0.43691797829443385","0.43691797829443385","0.43691797829443385","0.4901036734863656","0.4901036734863656","0.4901036734863656","0.26931829974918065","0.26931829974918065","0.26931829974918065","0.3855585373719732","0.3855585373719732","0.3855585373719732","0.30883928881088046","0.30883928881088046","0.30883928881088046","0.2362775285352583","0.2362775285352583","0.2362775285352583","0.20991476534535752","0.20991476534535752","0.20991476534535752"
"481","0.45959020794197786","0.45959020794197786","0.45959020794197786","0.3273165511003133","0.3273165511003133","0.3273165511003133","0.4920487229142796","0.4920487229142796","0.4920487229142796","0.4363789122462328","0.4363789122462328","0.4363789122462328","0.4907411830879467","0.4907411830879467","0.4907411830879467","0.2700555053428012","0.2700555053428012","0.2700555053428012","0.38640392152177305","0.38640392152177305","0.38640392152177305","0.30839680873951564","0.30839680873951564","0.30839680873951564","0.23641038745272103","0.23641038745272103","0.23641038745272103","0.21026472371761815","0.21026472371761815","0.21026472371761815"
"482","0.45986680849046024","0.45986680849046024","0.45986680849046024","0.3277229504095101","0.3277229504095101","0.3277229504095101","0.4922845776950648","0.4922845776950648","0.4922845776950648","0.43667971819598383","0.43667971819598383","0.43667971819598383","0.4898197130576075","0.4898197130576075","0.4898197130576075","0.2699902465443129","0.2699902465443129","0.2699902465443129","0.38510061258911044","0.38510061258911044","0.38510061258911044","0.30940936489626025","0.30940936489626025","0.30940936489626025","0.23682501428514613","0.23682501428514613","0.23682501428514613","0.2096503270939958","0.2096503270939958","0.2096503270939958"
"483","0.459837311131385","0.459837311131385","0.459837311131385","0.3279660470692019","0.3279660470692019","0.3279660470692019","0.49282973684566794","0.49282973684566794","0.49282973684566794","0.43641781710813193","0.43641781710813193","0.43641781710813193","0.4903242667047424","0.4903242667047424","0.4903242667047424","0.2696270034651483","0.2696270034651483","0.2696270034651483","0.38592316114056446","0.38592316114056446","0.38592316114056446","0.3095601011000903","0.3095601011000903","0.3095601011000903","0.2364786552163469","0.2364786552163469","0.2364786552163469","0.209662243370063","0.209662243370063","0.209662243370063"
"484","0.45993621752563896","0.45993621752563896","0.45993621752563896","0.3280777129982827","0.3280777129982827","0.3280777129982827","0.49296454013862995","0.49296454013862995","0.49296454013862995","0.43649318515949925","0.43649318515949925","0.43649318515949925","0.490006695975194","0.490006695975194","0.490006695975194","0.26981024648925395","0.26981024648925395","0.26981024648925395","0.3858181016439745","0.3858181016439745","0.3858181016439745","0.3099935491949452","0.3099935491949452","0.3099935491949452","0.2367150108315912","0.2367150108315912","0.2367150108315912","0.21094755754418112","0.21094755754418112","0.21094755754418112"
"485","0.4601838045897023","0.4601838045897023","0.4601838045897023","0.32880397914683945","0.32880397914683945","0.32880397914683945","0.49303068847781517","0.49303068847781517","0.49303068847781517","0.43612806067853516","0.43612806067853516","0.43612806067853516","0.49083832954888906","0.49083832954888906","0.49083832954888906","0.26872045627660107","0.26872045627660107","0.26872045627660107","0.3866926223404673","0.3866926223404673","0.3866926223404673","0.30973578002903757","0.30973578002903757","0.30973578002903757","0.23748842754356697","0.23748842754356697","0.23748842754356697","0.21069472681932863","0.21069472681932863","0.21069472681932863"
"486","0.4601534700629986","0.4601534700629986","0.4601534700629986","0.3287197660144473","0.3287197660144473","0.3287197660144473","0.4931720065754926","0.4931720065754926","0.4931720065754926","0.4361918237977558","0.4361918237977558","0.4361918237977558","0.4904221627286066","0.4904221627286066","0.4904221627286066","0.2679578933446505","0.2679578933446505","0.2679578933446505","0.3851524003256468","0.3851524003256468","0.3851524003256468","0.31022088132290415","0.31022088132290415","0.31022088132290415","0.2378003737624086","0.2378003737624086","0.2378003737624086","0.21161549899426957","0.21161549899426957","0.21161549899426957"
"487","0.4603120066801761","0.4603120066801761","0.4603120066801761","0.3286232752051886","0.3286232752051886","0.3286232752051886","0.4930384915788622","0.4930384915788622","0.4930384915788622","0.4361106436504911","0.4361106436504911","0.4361106436504911","0.49111078746564796","0.49111078746564796","0.49111078746564796","0.2698597047353603","0.2698597047353603","0.2698597047353603","0.3871436549729578","0.3871436549729578","0.3871436549729578","0.3089445372704335","0.3089445372704335","0.3089445372704335","0.23757301323507848","0.23757301323507848","0.23757301323507848","0.21144065352869007","0.21144065352869007","0.21144065352869007"
"488","0.4607412816548038","0.4607412816548038","0.4607412816548038","0.32869944524367245","0.32869944524367245","0.32869944524367245","0.49264309164000675","0.49264309164000675","0.49264309164000675","0.43599247470542674","0.43599247470542674","0.43599247470542674","0.4909827687154748","0.4909827687154748","0.4909827687154748","0.26976895016412106","0.26976895016412106","0.26976895016412106","0.3860521588113941","0.3860521588113941","0.3860521588113941","0.30899934027575365","0.30899934027575365","0.30899934027575365","0.23801943643551354","0.23801943643551354","0.23801943643551354","0.2111584751065454","0.2111584751065454","0.2111584751065454"
"489","0.4610202928748065","0.4610202928748065","0.4610202928748065","0.3288585512165239","0.3288585512165239","0.3288585512165239","0.49279127640497816","0.49279127640497816","0.49279127640497816","0.436287387293727","0.436287387293727","0.436287387293727","0.49139945284047615","0.49139945284047615","0.49139945284047615","0.27009267365266476","0.27009267365266476","0.27009267365266476","0.3867725175861732","0.3867725175861732","0.3867725175861732","0.3096615458377811","0.3096615458377811","0.3096615458377811","0.2378217203532299","0.2378217203532299","0.2378217203532299","0.21234988364980836","0.21234988364980836","0.21234988364980836"
"490","0.4603106714251637","0.4603106714251637","0.4603106714251637","0.3290740861191747","0.3290740861191747","0.3290740861191747","0.49282016299665604","0.49282016299665604","0.49282016299665604","0.4361922306027497","0.4361922306027497","0.4361922306027497","0.4891158843684059","0.4891158843684059","0.4891158843684059","0.27020119404973686","0.27020119404973686","0.27020119404973686","0.38678863436518746","0.38678863436518746","0.38678863436518746","0.30963727893305226","0.30963727893305226","0.30963727893305226","0.2384676549950538","0.2384676549950538","0.2384676549950538","0.2124816634164135","0.2124816634164135","0.2124816634164135"
