"Step","_n_S_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_X_1024_e500_b8_lr0.01_1 (1024) - metrics/mAP_0.5","_n_X_1024_e500_b8_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_X_1024_e500_b8_lr0.01_1 (1024) - metrics/mAP_0.5__MAX","_n_L_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5","_n_L_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_L_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MAX","_n_S_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5","_n_S_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_S_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MAX","_n_M_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5","_n_M_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_M_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MAX","_n_N_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5","_n_N_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_N_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MAX"
"455","0.4617198551745335","0.4617198551745335","0.4617198551745335","0.3270571012813178","0.3270571012813178","0.3270571012813178","0.4934726898770285","0.4934726898770285","0.4934726898770285","0.4345359417226372","0.4345359417226372","0.4345359417226372","0.4908877138704456","0.4908877138704456","0.4908877138704456","0.46780567893123953","0.46780567893123953","0.46780567893123953","0.4892174839376637","0.4892174839376637","0.4892174839376637","0.49359886677392717","0.49359886677392717","0.49359886677392717","0.5203456961907684","0.5203456961907684","0.5203456961907684","0.5014597544324867","0.5014597544324867","0.5014597544324867"
"456","0.4616347493469538","0.4616347493469538","0.4616347493469538","0.3271498013845249","0.3271498013845249","0.3271498013845249","0.4929466346527443","0.4929466346527443","0.4929466346527443","0.43464595250380345","0.43464595250380345","0.43464595250380345","0.48756839448967043","0.48756839448967043","0.48756839448967043","0.46583902804189636","0.46583902804189636","0.46583902804189636","0.4901112131619061","0.4901112131619061","0.4901112131619061","0.4906846001307313","0.4906846001307313","0.4906846001307313","0.5203896030928461","0.5203896030928461","0.5203896030928461","0.5025234736406818","0.5025234736406818","0.5025234736406818"
"457","0.4616318824175388","0.4616318824175388","0.4616318824175388","0.32723655721837297","0.32723655721837297","0.32723655721837297","0.49290730645611086","0.49290730645611086","0.49290730645611086","0.4344118346845901","0.4344118346845901","0.4344118346845901","0.48806765970657334","0.48806765970657334","0.48806765970657334","0.46446565404452533","0.46446565404452533","0.46446565404452533","0.49021240345864675","0.49021240345864675","0.49021240345864675","0.4894175503864006","0.4894175503864006","0.4894175503864006","0.5202623094821316","0.5202623094821316","0.5202623094821316","0.5025873827698663","0.5025873827698663","0.5025873827698663"
"458","0.4620418237401418","0.4620418237401418","0.4620418237401418","0.32760766868573804","0.32760766868573804","0.32760766868573804","0.49348869003676554","0.49348869003676554","0.49348869003676554","0.4322038820330995","0.4322038820330995","0.4322038820330995","0.4843231576524983","0.4843231576524983","0.4843231576524983","0.4647975302688288","0.4647975302688288","0.4647975302688288","0.48936640473687276","0.48936640473687276","0.48936640473687276","0.49069827109226377","0.49069827109226377","0.49069827109226377","0.5199357157607296","0.5199357157607296","0.5199357157607296","0.5018232931497011","0.5018232931497011","0.5018232931497011"
"459","0.46159622537373785","0.46159622537373785","0.46159622537373785","0.3277422320901408","0.3277422320901408","0.3277422320901408","0.49292789622922","0.49292789622922","0.49292789622922","0.4337977466995994","0.4337977466995994","0.4337977466995994","0.48408770896875586","0.48408770896875586","0.48408770896875586","0.4654070550050339","0.4654070550050339","0.4654070550050339","0.4887475209155089","0.4887475209155089","0.4887475209155089","0.4896459387331206","0.4896459387331206","0.4896459387331206","0.5208366261038515","0.5208366261038515","0.5208366261038515","0.501932815387916","0.501932815387916","0.501932815387916"
"460","0.46171731961154827","0.46171731961154827","0.46171731961154827","0.32824832546934707","0.32824832546934707","0.32824832546934707","0.493296399125825","0.493296399125825","0.493296399125825","0.43347287330067386","0.43347287330067386","0.43347287330067386","0.48409679173791975","0.48409679173791975","0.48409679173791975","0.46478256329102113","0.46478256329102113","0.46478256329102113","0.4888479835866507","0.4888479835866507","0.4888479835866507","0.49058926464239627","0.49058926464239627","0.49058926464239627","0.5209204804259433","0.5209204804259433","0.5209204804259433","0.5024359595609805","0.5024359595609805","0.5024359595609805"
"461","0.46188141671283744","0.46188141671283744","0.46188141671283744","0.3281206438609672","0.3281206438609672","0.3281206438609672","0.4936078427169251","0.4936078427169251","0.4936078427169251","0.43373274018354196","0.43373274018354196","0.43373274018354196","0.4840442001766756","0.4840442001766756","0.4840442001766756","0.46481022297208385","0.46481022297208385","0.46481022297208385","0.48922953762424937","0.48922953762424937","0.48922953762424937","0.4928106005986743","0.4928106005986743","0.4928106005986743","0.5213760122750852","0.5213760122750852","0.5213760122750852","0.5017504731573683","0.5017504731573683","0.5017504731573683"
"462","0.46203193099476986","0.46203193099476986","0.46203193099476986","0.32823370187852624","0.32823370187852624","0.32823370187852624","0.49348443349897964","0.49348443349897964","0.49348443349897964","0.4323632389284294","0.4323632389284294","0.4323632389284294","0.483870413024221","0.483870413024221","0.483870413024221","0.4657003105147503","0.4657003105147503","0.4657003105147503","0.48755007675485584","0.48755007675485584","0.48755007675485584","0.4959316201149745","0.4959316201149745","0.4959316201149745","0.523066327091171","0.523066327091171","0.523066327091171","0.5016060398009317","0.5016060398009317","0.5016060398009317"
"463","0.4619716636888368","0.4619716636888368","0.4619716636888368","0.32833287782683873","0.32833287782683873","0.32833287782683873","0.49351503462598817","0.49351503462598817","0.49351503462598817","0.4328644299026917","0.4328644299026917","0.4328644299026917","0.4845208217606194","0.4845208217606194","0.4845208217606194","0.4654752335804148","0.4654752335804148","0.4654752335804148","0.48736887561358533","0.48736887561358533","0.48736887561358533","0.4931016385546354","0.4931016385546354","0.4931016385546354","0.5231718188094625","0.5231718188094625","0.5231718188094625","0.5003004001033773","0.5003004001033773","0.5003004001033773"
"464","0.46186620084318614","0.46186620084318614","0.46186620084318614","0.3283811202313993","0.3283811202313993","0.3283811202313993","0.4936872092432554","0.4936872092432554","0.4936872092432554","0.4285687378347074","0.4285687378347074","0.4285687378347074","0.48458785470196947","0.48458785470196947","0.48458785470196947","0.4656118016487172","0.4656118016487172","0.4656118016487172","0.4877700249210975","0.4877700249210975","0.4877700249210975","0.4960733711361962","0.4960733711361962","0.4960733711361962","0.5236213828243974","0.5236213828243974","0.5236213828243974","0.5023356142041147","0.5023356142041147","0.5023356142041147"
"465","0.4611620941808765","0.4611620941808765","0.4611620941808765","0.3279261667108301","0.3279261667108301","0.3279261667108301","0.49385502889989985","0.49385502889989985","0.49385502889989985","0.4285131684358269","0.4285131684358269","0.4285131684358269","0.4853766579780347","0.4853766579780347","0.4853766579780347","0.465683878912985","0.465683878912985","0.465683878912985","0.48784248981182915","0.48784248981182915","0.48784248981182915","0.4946178528323211","0.4946178528323211","0.4946178528323211","0.523687681927496","0.523687681927496","0.523687681927496","0.5048935417126896","0.5048935417126896","0.5048935417126896"
"466","0.46071222065607415","0.46071222065607415","0.46071222065607415","0.32818529357406384","0.32818529357406384","0.32818529357406384","0.4894609666163004","0.4894609666163004","0.4894609666163004","0.43236995661613314","0.43236995661613314","0.43236995661613314","0.4851767878924275","0.4851767878924275","0.4851767878924275","0.4653348233305058","0.4653348233305058","0.4653348233305058","0.4880250374696974","0.4880250374696974","0.4880250374696974","0.49800161677039684","0.49800161677039684","0.49800161677039684","0.5240393044628966","0.5240393044628966","0.5240393044628966","0.50494594623471","0.50494594623471","0.50494594623471"
"467","0.4620095421916259","0.4620095421916259","0.4620095421916259","0.3279930050741457","0.3279930050741457","0.3279930050741457","0.49358387167153706","0.49358387167153706","0.49358387167153706","0.4325498646435215","0.4325498646435215","0.4325498646435215","0.48549810148631534","0.48549810148631534","0.48549810148631534","0.46544185461410814","0.46544185461410814","0.46544185461410814","0.48801127697698704","0.48801127697698704","0.48801127697698704","0.4942042766828997","0.4942042766828997","0.4942042766828997","0.5244353063888759","0.5244353063888759","0.5244353063888759","0.5048901992196206","0.5048901992196206","0.5048901992196206"
"468","0.46125125740291106","0.46125125740291106","0.46125125740291106","0.3277843698138489","0.3277843698138489","0.3277843698138489","0.48980967816311166","0.48980967816311166","0.48980967816311166","0.4325732075540182","0.4325732075540182","0.4325732075540182","0.48539518924946123","0.48539518924946123","0.48539518924946123","0.4653269981292576","0.4653269981292576","0.4653269981292576","0.4883412637771967","0.4883412637771967","0.4883412637771967","0.49477806573397054","0.49477806573397054","0.49477806573397054","0.5240378355977704","0.5240378355977704","0.5240378355977704","0.5055070503587568","0.5055070503587568","0.5055070503587568"
"469","0.46166745236479634","0.46166745236479634","0.46166745236479634","0.3282242094660784","0.3282242094660784","0.3282242094660784","0.4902085588546258","0.4902085588546258","0.4902085588546258","0.4339768022505468","0.4339768022505468","0.4339768022505468","0.4857594341832695","0.4857594341832695","0.4857594341832695","0.46511629475784455","0.46511629475784455","0.46511629475784455","0.48889013433338785","0.48889013433338785","0.48889013433338785","0.49356841184088784","0.49356841184088784","0.49356841184088784","0.5242751888187889","0.5242751888187889","0.5242751888187889","0.5047389393307928","0.5047389393307928","0.5047389393307928"
"470","0.4579422173551259","0.4579422173551259","0.4579422173551259","0.32748912020900944","0.32748912020900944","0.32748912020900944","0.49019236012242","0.49019236012242","0.49019236012242","0.4325614067571619","0.4325614067571619","0.4325614067571619","0.4894714351340549","0.4894714351340549","0.4894714351340549","0.4659116315078207","0.4659116315078207","0.4659116315078207","0.48784909388810155","0.48784909388810155","0.48784909388810155","0.4941706946285831","0.4941706946285831","0.4941706946285831","0.5248309670348148","0.5248309670348148","0.5248309670348148","0.5047595793978455","0.5047595793978455","0.5047595793978455"
"471","0.4597624911748272","0.4597624911748272","0.4597624911748272","0.32327702374504313","0.32327702374504313","0.32327702374504313","0.4902243823334096","0.4902243823334096","0.4902243823334096","0.43383707305605407","0.43383707305605407","0.43383707305605407","0.4917394980395829","0.4917394980395829","0.4917394980395829","0.46680737813600076","0.46680737813600076","0.46680737813600076","0.4879571713574976","0.4879571713574976","0.4879571713574976","0.49370074683520015","0.49370074683520015","0.49370074683520015","0.5252152884624903","0.5252152884624903","0.5252152884624903","0.5053578146118243","0.5053578146118243","0.5053578146118243"
"472","0.4581312312520436","0.4581312312520436","0.4581312312520436","0.3232424514292407","0.3232424514292407","0.3232424514292407","0.49107841079704995","0.49107841079704995","0.49107841079704995","0.43373514476751784","0.43373514476751784","0.43373514476751784","0.4895307328330275","0.4895307328330275","0.4895307328330275","0.4672070090353039","0.4672070090353039","0.4672070090353039","0.48803747867468855","0.48803747867468855","0.48803747867468855","0.4940672012270403","0.4940672012270403","0.4940672012270403","0.5253598631375831","0.5253598631375831","0.5253598631375831","0.50528040964252","0.50528040964252","0.50528040964252"
"473","0.45982165129146363","0.45982165129146363","0.45982165129146363","0.323502159681939","0.323502159681939","0.323502159681939","0.49078336960791014","0.49078336960791014","0.49078336960791014","0.4336488644562886","0.4336488644562886","0.4336488644562886","0.4888891847307375","0.4888891847307375","0.4888891847307375","0.46494544288348655","0.46494544288348655","0.46494544288348655","0.48790439045596334","0.48790439045596334","0.48790439045596334","0.49427500463472174","0.49427500463472174","0.49427500463472174","0.5228149070572662","0.5228149070572662","0.5228149070572662","0.5055012275250441","0.5055012275250441","0.5055012275250441"
"474","0.4596516063184675","0.4596516063184675","0.4596516063184675","0.32432766526996903","0.32432766526996903","0.32432766526996903","0.49071088445451855","0.49071088445451855","0.49071088445451855","0.43396833834083604","0.43396833834083604","0.43396833834083604","0.4889806092194821","0.4889806092194821","0.4889806092194821","0.46739864886609217","0.46739864886609217","0.46739864886609217","0.4880009990871307","0.4880009990871307","0.4880009990871307","0.4942912274595626","0.4942912274595626","0.4942912274595626","0.5315632811084291","0.5315632811084291","0.5315632811084291","0.5058698127565153","0.5058698127565153","0.5058698127565153"
"475","0.45868581900113703","0.45868581900113703","0.45868581900113703","0.3244846181442217","0.3244846181442217","0.3244846181442217","0.4911585269838193","0.4911585269838193","0.4911585269838193","0.43699077366733946","0.43699077366733946","0.43699077366733946","0.48853881467911187","0.48853881467911187","0.48853881467911187","0.4657454876501369","0.4657454876501369","0.4657454876501369","0.4886823637893941","0.4886823637893941","0.4886823637893941","0.494962583744928","0.494962583744928","0.494962583744928","0.5319279921402712","0.5319279921402712","0.5319279921402712","0.5064447428158422","0.5064447428158422","0.5064447428158422"
"476","0.4589427431608979","0.4589427431608979","0.4589427431608979","0.3253197014544444","0.3253197014544444","0.3253197014544444","0.49124013408257267","0.49124013408257267","0.49124013408257267","0.43482239257072197","0.43482239257072197","0.43482239257072197","0.48932740282150705","0.48932740282150705","0.48932740282150705","0.4657650220571463","0.4657650220571463","0.4657650220571463","0.48807942373066054","0.48807942373066054","0.48807942373066054","0.49437909063725394","0.49437909063725394","0.49437909063725394","0.5320099950462425","0.5320099950462425","0.5320099950462425","0.5083722741911072","0.5083722741911072","0.5083722741911072"
"477","0.45824516551804206","0.45824516551804206","0.45824516551804206","0.3253716111422664","0.3253716111422664","0.3253716111422664","0.49156009314913707","0.49156009314913707","0.49156009314913707","0.4352378104449813","0.4352378104449813","0.4352378104449813","0.48897636993873606","0.48897636993873606","0.48897636993873606","0.4672397471207618","0.4672397471207618","0.4672397471207618","0.4870547481015407","0.4870547481015407","0.4870547481015407","0.49452330676331624","0.49452330676331624","0.49452330676331624","0.5319353500920714","0.5319353500920714","0.5319353500920714","0.5068607545302878","0.5068607545302878","0.5068607545302878"
"478","0.4601722742886655","0.4601722742886655","0.4601722742886655","0.3261524781026416","0.3261524781026416","0.3261524781026416","0.49166521590358137","0.49166521590358137","0.49166521590358137","0.43662346265580626","0.43662346265580626","0.43662346265580626","0.49023080980711964","0.49023080980711964","0.49023080980711964","0.465274304792869","0.465274304792869","0.465274304792869","0.48699471405309125","0.48699471405309125","0.48699471405309125","0.49439395705794836","0.49439395705794836","0.49439395705794836","0.5255186406634296","0.5255186406634296","0.5255186406634296","0.5039082698559784","0.5039082698559784","0.5039082698559784"
